"Date Time","Date Time(RAW)","Traffic Total (volume)","Traffic Total (volume)(RAW)","Traffic Total (speed)","Traffic Total (speed)(RAW)","Traffic In (volume)","Traffic In (volume)(RAW)","Traffic In (speed)","Traffic In (speed)(RAW)","Traffic Out (volume)","Traffic Out (volume)(RAW)","Traffic Out (speed)","Traffic Out (speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"9/5/2025 10:00:00 AM - 11:00:00 AM","45905.1666666667","424,594 MByte","445219567479.4397","989 Mbit/s","123680347.4341","82,913 MByte","86940597250.0832","193 Mbit/s","24151776.0212","341,681 MByte","358278970229.3565","796 Mbit/s","99528571.4129","0 %","0.0000","100 %","0000009999"
"9/5/2025 11:00:00 AM - 12:00:00 PM","45905.2083333333","406,300 MByte","426036678139.0620","947 Mbit/s","118350754.2514","88,732 MByte","93042311506.7175","207 Mbit/s","25846666.0481","317,568 MByte","332994366632.3445","740 Mbit/s","92504088.2033","0 %","0.0000","100 %","0000009999"
"9/5/2025 12:00:00 PM - 1:00:00 PM","45905.2500000000","301,027 MByte","315649860878.4847","702 Mbit/s","87687824.2294","59,662 MByte","62560322653.0003","139 Mbit/s","17379315.6799","241,365 MByte","253089538225.4844","562 Mbit/s","70308508.5495","0 %","0.0000","100 %","0000009999"
"9/5/2025 1:00:00 PM - 2:00:00 PM","45905.2916666667","334,220 MByte","350455174237.1289","779 Mbit/s","97355961.2074","57,408 MByte","60197113661.7746","134 Mbit/s","16722674.6622","276,812 MByte","290258060575.3542","645 Mbit/s","80633286.5452","0 %","0.0000","100 %","0000009999"
"9/5/2025 2:00:00 PM - 3:00:00 PM","45905.3333333333","355,047 MByte","372294211149.1099","827 Mbit/s","103423964.6050","73,773 MByte","77356212377.4142","172 Mbit/s","21489687.2724","281,275 MByte","294937998771.6956","655 Mbit/s","81934277.3327","0 %","0.0000","100 %","0000009999"
"9/5/2025 3:00:00 PM - 4:00:00 PM","45905.3750000000","309,603 MByte","324642683275.0209","721 Mbit/s","90186038.6352","67,476 MByte","70753959400.8237","157 Mbit/s","19655515.5710","242,127 MByte","253888723874.1973","564 Mbit/s","70530523.0642","0 %","0.0000","100 %","0000009999"
"9/5/2025 4:00:00 PM - 5:00:00 PM","45905.4166666667","201,963 MByte","211773163237.6855","471 Mbit/s","58830454.3791","37,800 MByte","39636204620.3301","88 Mbit/s","11010913.2433","164,163 MByte","172136958617.3554","383 Mbit/s","47819541.1358","0 %","0.0000","100 %","0000009999"
"9/5/2025 5:00:00 PM - 6:00:00 PM","45905.4583333333","131,717 MByte","138115148791.5410","307 Mbit/s","38368729.6625","21,880 MByte","22943244017.4411","51 Mbit/s","6373689.8884","109,836 MByte","115171904774.0998","256 Mbit/s","31995039.7741","0 %","0.0000","100 %","0000009999"
"9/5/2025 6:00:00 PM - 7:00:00 PM","45905.5000000000","43,212 MByte","45310926552.9486","101 Mbit/s","12587417.4384","7,255 MByte","7607540745.0701","17 Mbit/s","2113381.8777","35,957 MByte","37703385807.8785","84 Mbit/s","10474035.5607","0 %","0.0000","100 %","0000009999"
"9/5/2025 7:00:00 PM - 8:00:00 PM","45905.5416666667","5,593 MByte","5864254774.7257","13 Mbit/s","1629081.8408","1,466 MByte","1536768456.0545","3.42 Mbit/s","426912.1451","4,127 MByte","4327486318.6712","9.62 Mbit/s","1202169.6957","0 %","0.0000","100 %","0000009999"
"9/5/2025 8:00:00 PM - 9:00:00 PM","45905.5833333333","1,336 MByte","1401352487.7025","3.11 Mbit/s","389294.8584","532 MByte","557329415.8837","1.24 Mbit/s","154825.7686","805 MByte","844023071.8188","1.88 Mbit/s","234469.0898","0 %","0.0000","100 %","0000009999"
"9/5/2025 9:00:00 PM - 10:00:00 PM","45905.6250000000","1,193 MByte","1251137826.4477","2.78 Mbit/s","347565.3180","547 MByte","573193122.2495","1.27 Mbit/s","159232.6965","647 MByte","677944704.1983","1.51 Mbit/s","188332.6215","0 %","0.0000","100 %","0000009999"
"9/5/2025 10:00:00 PM - 11:00:00 PM","45905.6666666667","752 MByte","788870932.4318","1.75 Mbit/s","219147.2506","497 MByte","521659099.6410","1.16 Mbit/s","144916.1742","255 MByte","267211832.7907","0.59 Mbit/s","74231.0764","0 %","0.0000","100 %","0000009999"
"9/5/2025 11:00:00 PM - 12:00:00 AM","45905.7083333333","2,280 MByte","2391016425.2555","5.31 Mbit/s","664232.1172","524 MByte","549128428.6212","1.22 Mbit/s","152549.6583","1,757 MByte","1841887996.6343","4.09 Mbit/s","511682.4588","0 %","0.0000","100 %","0000009999"
"9/6/2025 12:00:00 AM - 1:00:00 AM","45905.7500000000","1,577 MByte","1653832542.6563","3.68 Mbit/s","459431.1097","539 MByte","565574527.8056","1.26 Mbit/s","157115.3827","1,038 MByte","1088258014.8507","2.42 Mbit/s","302315.7269","0 %","0.0000","100 %","0000009999"
"9/6/2025 1:00:00 AM - 2:00:00 AM","45905.7916666667","867 MByte","909226357.4497","2.02 Mbit/s","252579.7157","517 MByte","542482064.4417","1.21 Mbit/s","150699.5090","350 MByte","366744293.0080","0.82 Mbit/s","101880.2067","0 %","0.0000","100 %","0000009999"
"9/6/2025 2:00:00 AM - 3:00:00 AM","45905.8333333333","1,299 MByte","1361816890.8175","3.03 Mbit/s","378313.9958","509 MByte","533511553.4502","1.19 Mbit/s","148210.0046","790 MByte","828305337.3672","1.84 Mbit/s","230103.9913","0 %","0.0000","100 %","0000009999"
"9/6/2025 3:00:00 AM - 4:00:00 AM","45905.8750000000","1,071 MByte","1123044822.3872","2.50 Mbit/s","311982.0270","533 MByte","558495636.3544","1.24 Mbit/s","155150.1750","538 MByte","564549186.0328","1.25 Mbit/s","156831.8520","0 %","0.0000","100 %","0000009999"
"9/6/2025 4:00:00 AM - 5:00:00 AM","45905.9166666667","6,646 MByte","6968983150.1799","15 Mbit/s","1935973.8509","594 MByte","622874708.5766","1.38 Mbit/s","173033.7299","6,052 MByte","6346108441.6033","14 Mbit/s","1762940.1210","0 %","0.0000","100 %","0000009999"
"9/6/2025 5:00:00 AM - 6:00:00 AM","45905.9583333333","1,204 MByte","1262510617.5241","2.81 Mbit/s","350724.6723","504 MByte","528676543.7533","1.17 Mbit/s","146866.0184","700 MByte","733834073.7708","1.63 Mbit/s","203858.6539","0 %","0.0000","100 %","0000009999"
"9/6/2025 6:00:00 AM - 7:00:00 AM","45906.0000000000","2,323 MByte","2435804564.1968","5.41 Mbit/s","676659.3692","540 MByte","566052023.8443","1.26 Mbit/s","157247.5933","1,783 MByte","1869752540.3526","4.16 Mbit/s","519411.7759","0 %","0.0000","100 %","0000009999"
"9/6/2025 7:00:00 AM - 8:00:00 AM","45906.0416666667","959 MByte","1005733238.8734","2.24 Mbit/s","279389.7462","534 MByte","559605082.7919","1.24 Mbit/s","155456.6519","425 MByte","446128156.0815","1 Mbit/s","123933.0943","0 %","0.0000","100 %","0000009999"
"9/6/2025 8:00:00 AM - 9:00:00 AM","45906.0833333333","1,075 MByte","1127696392.4070","2.51 Mbit/s","313275.9744","542 MByte","568449960.6148","1.26 Mbit/s","157916.3652","533 MByte","559246431.7921","1.24 Mbit/s","155359.6092","0 %","0.0000","100 %","0000009999"
"9/6/2025 9:00:00 AM - 10:00:00 AM","45906.1250000000","1,950 MByte","2045177580.7411","4.55 Mbit/s","568150.6512","670 MByte","702602898.4635","1.56 Mbit/s","195183.1949","1,280 MByte","1342574682.2776","2.98 Mbit/s","372967.4563","0 %","0.0000","100 %","0000009999"
"9/6/2025 10:00:00 AM - 11:00:00 AM","45906.1666666667","3,030 MByte","3177697514.8235","7.06 Mbit/s","882759.9611","702 MByte","735670378.6136","1.63 Mbit/s","204368.2106","2,329 MByte","2442027136.2100","5.43 Mbit/s","678391.7506","0 %","0.0000","100 %","0000009999"
"9/6/2025 11:00:00 AM - 12:00:00 PM","45906.2083333333","1,486 MByte","1557784371.6540","3.46 Mbit/s","432750.3373","580 MByte","608513032.4198","1.35 Mbit/s","169044.0762","905 MByte","949271339.2342","2.11 Mbit/s","263706.2611","0 %","0.0000","100 %","0000009999"
"9/6/2025 12:00:00 PM - 1:00:00 PM","45906.2500000000","2,128 MByte","2231593335.3465","4.96 Mbit/s","619933.5326","627 MByte","657280610.3781","1.46 Mbit/s","182591.6417","1,501 MByte","1574312724.9684","3.50 Mbit/s","437341.8909","0 %","0.0000","100 %","0000009999"
"9/6/2025 1:00:00 PM - 2:00:00 PM","45906.2916666667","6,425 MByte","6737339634.5158","15 Mbit/s","1871628.8029","837 MByte","878073698.8946","1.95 Mbit/s","243928.3330","5,588 MByte","5859265935.6212","13 Mbit/s","1627700.4699","0 %","0.0000","100 %","0000009999"
"9/6/2025 2:00:00 PM - 3:00:00 PM","45906.3333333333","1,940 MByte","2034206913.9295","4.52 Mbit/s","565096.7189","859 MByte","900263809.4432","2 Mbit/s","250090.6478","1,081 MByte","1133943104.4862","2.52 Mbit/s","315006.0711","0 %","0.0000","100 %","0000009999"
"9/6/2025 3:00:00 PM - 4:00:00 PM","45906.3750000000","1,779 MByte","1865370188.7766","4.15 Mbit/s","518201.5692","683 MByte","716642731.2634","1.59 Mbit/s","199084.0157","1,096 MByte","1148727457.5133","2.55 Mbit/s","319117.5535","0 %","0.0000","100 %","0000009999"
"9/6/2025 4:00:00 PM - 5:00:00 PM","45906.4166666667","993 MByte","1041113992.8877","2.31 Mbit/s","289224.8436","498 MByte","521718543.3906","1.16 Mbit/s","144935.1033","495 MByte","519395449.4971","1.15 Mbit/s","144289.7403","0 %","0.0000","100 %","0000009999"
"9/6/2025 5:00:00 PM - 6:00:00 PM","45906.4583333333","1,430 MByte","1499747230.2175","3.33 Mbit/s","416626.5425","569 MByte","596412145.8484","1.33 Mbit/s","165682.0064","861 MByte","903335084.3691","2 Mbit/s","250944.5361","0 %","0.0000","100 %","0000009999"
"9/6/2025 6:00:00 PM - 7:00:00 PM","45906.5000000000","1,000 MByte","1048372006.1310","2.33 Mbit/s","291240.3342","517 MByte","542042612.3767","1.20 Mbit/s","150580.7773","483 MByte","506329393.7543","1.13 Mbit/s","140659.5569","0 %","0.0000","100 %","0000009999"
"9/6/2025 7:00:00 PM - 8:00:00 PM","45906.5416666667","870 MByte","911905849.5612","2.03 Mbit/s","253327.5874","494 MByte","518356840.4786","1.15 Mbit/s","143999.6112","375 MByte","393549009.0825","0.87 Mbit/s","109327.9762","0 %","0.0000","100 %","0000009999"
"9/6/2025 8:00:00 PM - 9:00:00 PM","45906.5833333333","715 MByte","750248394.7312","1.67 Mbit/s","208420.8582","490 MByte","513279518.2592","1.14 Mbit/s","142590.3187","226 MByte","236968876.4719","0.53 Mbit/s","65830.5395","0 %","0.0000","100 %","0000009999"
"9/6/2025 9:00:00 PM - 10:00:00 PM","45906.6250000000","1,216 MByte","1275503109.7092","2.83 Mbit/s","354334.9630","511 MByte","535720604.5011","1.19 Mbit/s","148823.2676","706 MByte","739782505.2080","1.64 Mbit/s","205511.6954","0 %","0.0000","100 %","0000009999"
"9/6/2025 10:00:00 PM - 11:00:00 PM","45906.6666666667","703 MByte","736992832.8000","1.64 Mbit/s","204737.2928","473 MByte","495726880.5057","1.10 Mbit/s","137713.3874","230 MByte","241265952.2943","0.54 Mbit/s","67023.9054","0 %","0.0000","100 %","0000009999"
"9/6/2025 11:00:00 PM - 12:00:00 AM","45906.7083333333","701 MByte","735093001.5862","1.63 Mbit/s","204207.8160","477 MByte","500311084.8517","1.11 Mbit/s","138985.7253","224 MByte","234781916.7345","0.52 Mbit/s","65222.0907","0 %","0.0000","100 %","0000009999"
"9/7/2025 12:00:00 AM - 1:00:00 AM","45906.7500000000","741 MByte","777055227.5940","1.73 Mbit/s","215866.6632","510 MByte","534311640.2607","1.19 Mbit/s","148432.2694","231 MByte","242743587.3333","0.54 Mbit/s","67434.3938","0 %","0.0000","100 %","0000009999"
"9/7/2025 1:00:00 AM - 2:00:00 AM","45906.7916666667","750 MByte","786160954.9237","1.75 Mbit/s","218395.0293","471 MByte","493723801.2623","1.10 Mbit/s","137156.1681","279 MByte","292437153.6613","0.65 Mbit/s","81238.8613","0 %","0.0000","100 %","0000009999"
"9/7/2025 2:00:00 AM - 3:00:00 AM","45906.8333333333","1,259 MByte","1320301417.1412","2.93 Mbit/s","366777.9020","491 MByte","514731633.8257","1.14 Mbit/s","142991.7338","768 MByte","805569783.3155","1.79 Mbit/s","223786.1682","0 %","0.0000","100 %","0000009999"
"9/7/2025 3:00:00 AM - 4:00:00 AM","45906.8750000000","870 MByte","911762672.0698","2.03 Mbit/s","253286.4054","486 MByte","509596012.4580","1.13 Mbit/s","141565.0653","384 MByte","402166659.6118","0.89 Mbit/s","111721.3401","0 %","0.0000","100 %","0000009999"
"9/7/2025 4:00:00 AM - 5:00:00 AM","45906.9166666667","864 MByte","906492788.2633","2.01 Mbit/s","251822.4390","497 MByte","521646092.9866","1.16 Mbit/s","144912.5609","367 MByte","384846695.2767","0.86 Mbit/s","106909.8780","0 %","0.0000","100 %","0000009999"
"9/7/2025 5:00:00 AM - 6:00:00 AM","45906.9583333333","986 MByte","1034303131.7097","2.30 Mbit/s","287327.1769","476 MByte","498926371.5061","1.11 Mbit/s","138600.6688","511 MByte","535376760.2036","1.19 Mbit/s","148726.5081","0 %","0.0000","100 %","0000009999"
"9/7/2025 6:00:00 AM - 7:00:00 AM","45907.0000000000","1,126 MByte","1181057510.3143","2.62 Mbit/s","328095.2264","495 MByte","518938929.8470","1.15 Mbit/s","144160.1143","631 MByte","662118580.4673","1.47 Mbit/s","183935.1121","0 %","0.0000","100 %","0000009999"
"9/7/2025 7:00:00 AM - 8:00:00 AM","45907.0416666667","1,276 MByte","1338459406.9498","2.97 Mbit/s","371822.1664","483 MByte","506879694.9988","1.13 Mbit/s","140810.4761","793 MByte","831579711.9511","1.85 Mbit/s","231011.6903","0 %","0.0000","100 %","0000009999"
"9/7/2025 8:00:00 AM - 9:00:00 AM","45907.0833333333","764 MByte","801115870.5145","1.78 Mbit/s","222548.8774","476 MByte","498829797.8577","1.11 Mbit/s","138574.2258","288 MByte","302286072.6568","0.67 Mbit/s","83974.6516","0 %","0.0000","100 %","0000009999"
"9/7/2025 9:00:00 AM - 10:00:00 AM","45907.1250000000","817 MByte","856283247.6795","1.90 Mbit/s","237874.2983","495 MByte","519537451.5208","1.15 Mbit/s","144326.7833","321 MByte","336745796.1587","0.75 Mbit/s","93547.5150","0 %","0.0000","100 %","0000009999"
"9/7/2025 10:00:00 AM - 11:00:00 AM","45907.1666666667","714 MByte","748890532.7320","1.66 Mbit/s","208040.1731","488 MByte","511200522.3265","1.14 Mbit/s","142010.4014","227 MByte","237690010.4054","0.53 Mbit/s","66029.7717","0 %","0.0000","100 %","0000009999"
"9/7/2025 11:00:00 AM - 12:00:00 PM","45907.2083333333","1,005 MByte","1053637400.5288","2.34 Mbit/s","292699.0081","486 MByte","510041796.4976","1.13 Mbit/s","141688.9035","518 MByte","543595604.0312","1.21 Mbit/s","151010.1047","0 %","0.0000","100 %","0000009999"
"9/7/2025 12:00:00 PM - 1:00:00 PM","45907.2500000000","711 MByte","745420656.2978","1.66 Mbit/s","207075.6737","478 MByte","500784226.8089","1.11 Mbit/s","139116.3905","233 MByte","244636429.4889","0.54 Mbit/s","67959.2831","0 %","0.0000","100 %","0000009999"
"9/7/2025 1:00:00 PM - 2:00:00 PM","45907.2916666667","748 MByte","784091691.1355","1.74 Mbit/s","217820.1891","480 MByte","503771575.7325","1.12 Mbit/s","139947.4336","267 MByte","280320115.4030","0.62 Mbit/s","77872.7555","0 %","0.0000","100 %","0000009999"
"9/7/2025 2:00:00 PM - 3:00:00 PM","45907.3333333333","932 MByte","976878613.5180","2.17 Mbit/s","271372.5081","518 MByte","543330489.4415","1.21 Mbit/s","150934.7790","413 MByte","433548124.0765","0.96 Mbit/s","120437.7291","0 %","0.0000","100 %","0000009999"
"9/7/2025 3:00:00 PM - 4:00:00 PM","45907.3750000000","1,309 MByte","1372376751.1822","3.05 Mbit/s","381244.3575","532 MByte","557505355.1640","1.24 Mbit/s","154874.2142","777 MByte","814871396.0182","1.81 Mbit/s","226370.1433","0 %","0.0000","100 %","0000009999"
"9/7/2025 4:00:00 PM - 5:00:00 PM","45907.4166666667","2,953 MByte","3096728528.5653","6.88 Mbit/s","860264.4993","813 MByte","852920900.4423","1.90 Mbit/s","236939.5846","2,140 MByte","2243807628.1230","4.99 Mbit/s","623324.9146","0 %","0.0000","100 %","0000009999"
"9/7/2025 5:00:00 PM - 6:00:00 PM","45907.4583333333","2,057 MByte","2157190979.3180","4.79 Mbit/s","599266.3261","517 MByte","542602934.9682","1.21 Mbit/s","150734.7613","1,540 MByte","1614588044.3498","3.59 Mbit/s","448531.5648","0 %","0.0000","100 %","0000009999"
"9/7/2025 6:00:00 PM - 7:00:00 PM","45907.5000000000","904 MByte","948331625.5160","2.11 Mbit/s","263445.9418","505 MByte","529759546.7723","1.18 Mbit/s","147166.8760","399 MByte","418572078.7436","0.93 Mbit/s","116279.0658","0 %","0.0000","100 %","0000009999"
"9/7/2025 7:00:00 PM - 8:00:00 PM","45907.5416666667","750 MByte","786749740.4035","1.75 Mbit/s","218561.0222","467 MByte","489978309.0787","1.09 Mbit/s","136117.1852","283 MByte","296771431.3249","0.66 Mbit/s","82443.8370","0 %","0.0000","100 %","0000009999"
"9/7/2025 8:00:00 PM - 9:00:00 PM","45907.5833333333","1,257 MByte","1317914848.4906","2.93 Mbit/s","366115.9336","501 MByte","525366339.9657","1.17 Mbit/s","145946.4458","756 MByte","792548508.5250","1.76 Mbit/s","220169.4878","0 %","0.0000","100 %","0000009999"
"9/7/2025 9:00:00 PM - 10:00:00 PM","45907.6250000000","1,577 MByte","1653253887.3049","3.67 Mbit/s","459271.6363","534 MByte","560236686.4898","1.25 Mbit/s","155632.9743","1,042 MByte","1093017200.8150","2.43 Mbit/s","303638.6620","0 %","0.0000","100 %","0000009999"
"9/7/2025 10:00:00 PM - 11:00:00 PM","45907.6666666667","978 MByte","1025202388.5855","2.28 Mbit/s","284800.5924","478 MByte","501570437.8190","1.11 Mbit/s","139335.9589","499 MByte","523631950.7665","1.16 Mbit/s","145464.6336","0 %","0.0000","100 %","0000009999"
"9/7/2025 11:00:00 PM - 12:00:00 AM","45907.7083333333","703 MByte","736647004.6074","1.64 Mbit/s","204640.6529","470 MByte","493027485.2519","1.10 Mbit/s","136963.1124","232 MByte","243619519.3554","0.54 Mbit/s","67677.5405","0 %","0.0000","100 %","0000009999"
"9/8/2025 12:00:00 AM - 1:00:00 AM","45907.7500000000","731 MByte","766652232.5383","1.70 Mbit/s","212976.7015","499 MByte","523012215.1574","1.16 Mbit/s","145293.2787","232 MByte","243640017.3809","0.54 Mbit/s","67683.4229","0 %","0.0000","100 %","0000009999"
"9/8/2025 1:00:00 AM - 2:00:00 AM","45907.7916666667","751 MByte","787249347.7030","1.75 Mbit/s","218699.8143","487 MByte","510573561.6639","1.13 Mbit/s","141838.5972","264 MByte","276675786.0390","0.61 Mbit/s","76861.2171","0 %","0.0000","100 %","0000009999"
"9/8/2025 2:00:00 AM - 3:00:00 AM","45907.8333333333","1,251 MByte","1311997588.5029","2.92 Mbit/s","364471.1099","485 MByte","509036405.4514","1.13 Mbit/s","141409.6072","766 MByte","802961183.0515","1.78 Mbit/s","223061.5027","0 %","0.0000","100 %","0000009999"
"9/8/2025 3:00:00 AM - 4:00:00 AM","45907.8750000000","873 MByte","915175231.4560","2.03 Mbit/s","254235.8222","493 MByte","517383137.0367","1.15 Mbit/s","143729.1162","379 MByte","397792094.4193","0.88 Mbit/s","110506.7059","0 %","0.0000","100 %","0000009999"
"9/8/2025 4:00:00 AM - 5:00:00 AM","45907.9166666667","949 MByte","994914349.9395","2.21 Mbit/s","276386.5939","633 MByte","664078402.8132","1.48 Mbit/s","184480.5715","316 MByte","330835947.1263","0.74 Mbit/s","91906.0224","0 %","0.0000","100 %","0000009999"
"9/8/2025 5:00:00 AM - 6:00:00 AM","45907.9583333333","1,084 MByte","1136455397.4878","2.53 Mbit/s","315704.8558","799 MByte","837941705.7542","1.86 Mbit/s","232778.3967","285 MByte","298513691.7337","0.66 Mbit/s","82926.4591","0 %","0.0000","100 %","0000009999"
"9/8/2025 6:00:00 AM - 7:00:00 AM","45908.0000000000","14,077 MByte","14760832330.9500","33 Mbit/s","4100595.7004","1,632 MByte","1711651533.1230","3.80 Mbit/s","475501.0260","12,445 MByte","13049180797.8270","29 Mbit/s","3625094.6745","0 %","0.0000","100 %","0000009999"
"9/8/2025 7:00:00 AM - 8:00:00 AM","45908.0416666667","26,668 MByte","27962902898.4620","62 Mbit/s","7768034.0520","4,843 MByte","5078406198.4090","11 Mbit/s","1410770.2774","21,824 MByte","22884496700.0530","51 Mbit/s","6357263.7746","0 %","0.0000","100 %","0000009999"
"9/8/2025 8:00:00 AM - 9:00:00 AM","45908.0833333333","180,716 MByte","189494005873.9651","421 Mbit/s","52640733.2361","29,792 MByte","31238743118.4025","69 Mbit/s","8678007.1778","150,924 MByte","158255262755.5626","352 Mbit/s","43962726.0583","0 %","0.0000","100 %","0000009999"
"9/8/2025 9:00:00 AM - 10:00:00 AM","45908.1250000000","478,806 MByte","502064177589.5975","1,116 Mbit/s","139473119.4620","85,726 MByte","89890481890.1818","200 Mbit/s","24971520.5322","393,079 MByte","412173695699.4157","916 Mbit/s","114501598.9298","0 %","0.0000","100 %","0000009999"
"9/8/2025 10:00:00 AM - 11:00:00 AM","45908.1666666667","504,908 MByte","529434810243.2191","1,177 Mbit/s","147076255.7867","100,445 MByte","105324172116.7894","234 Mbit/s","29258908.8951","404,463 MByte","424110638126.4296","943 Mbit/s","117817346.8917","0 %","0.0000","100 %","0000009999"
"9/8/2025 11:00:00 AM - 12:00:00 PM","45908.2083333333","430,026 MByte","450914854450.3155","1,002 Mbit/s","125264216.9648","97,490 MByte","102225955362.2701","227 Mbit/s","28398386.3595","332,536 MByte","348688899088.0454","775 Mbit/s","96865830.6053","0 %","0.0000","100 %","0000009999"
