"Date Time","Date Time(RAW)","Traffic Total (volume)","Traffic Total (volume)(RAW)","Traffic Total (speed)","Traffic Total (speed)(RAW)","Traffic In (volume)","Traffic In (volume)(RAW)","Traffic In (speed)","Traffic In (speed)(RAW)","Traffic Out (volume)","Traffic Out (volume)(RAW)","Traffic Out (speed)","Traffic Out (speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"10/21/2025 12:00:00 PM - 1:00:00 PM","45951.2500000000","406,580 MByte","426329588891.4087","947 Mbit/s","118434755.3661","72,790 MByte","76326144918.5028","170 Mbit/s","21203473.8780","333,789 MByte","350003443972.9058","778 Mbit/s","97231281.4882","0 %","0.0000","100 %","0000009999"
"10/21/2025 1:00:00 PM - 2:00:00 PM","45951.2916666667","508,033 MByte","532710700005.6607","1,184 Mbit/s","147987526.7399","101,873 MByte","106821384961.4137","237 Mbit/s","29675079.8570","406,160 MByte","425889315044.2470","946 Mbit/s","118312446.8829","0 %","0.0000","100 %","0000009999"
"10/21/2025 2:00:00 PM - 3:00:00 PM","45951.3333333333","606,906 MByte","636387423309.2399","1,414 Mbit/s","176787052.2063","96,437 MByte","101121828317.2798","225 Mbit/s","28091425.5800","510,469 MByte","535265594991.9602","1,190 Mbit/s","148695626.6264","0 %","0.0000","100 %","0000009999"
"10/21/2025 3:00:00 PM - 4:00:00 PM","45951.3750000000","607,415 MByte","636920952349.6393","1,415 Mbit/s","176936740.0012","99,363 MByte","104189791727.0362","232 Mbit/s","28943940.4083","508,052 MByte","532731160622.6031","1,184 Mbit/s","147992799.5929","0 %","0.0000","100 %","0000009999"
"10/21/2025 4:00:00 PM - 5:00:00 PM","45951.4166666667","588,122 MByte","616690637099.9602","1,371 Mbit/s","171316279.3495","66,231 MByte","69448031861.8451","154 Mbit/s","19292620.4988","521,891 MByte","547242605238.1151","1,216 Mbit/s","152023658.8507","0 %","0.0000","100 %","0000009999"
"10/21/2025 5:00:00 PM - 6:00:00 PM","45951.4583333333","222,378 MByte","233179862357.8444","518 Mbit/s","64777042.2665","26,706 MByte","28003346700.4043","62 Mbit/s","7779290.8636","195,672 MByte","205176515657.4401","456 Mbit/s","56997751.4029","0 %","0.0000","100 %","0000009999"
"10/21/2025 6:00:00 PM - 7:00:00 PM","45951.5000000000","40,744 MByte","42723529708.0265","95 Mbit/s","11868603.2230","7,041 MByte","7382957147.8476","16 Mbit/s","2050986.6483","33,703 MByte","35340572560.1789","79 Mbit/s","9817616.5747","0 %","0.0000","100 %","0000009999"
"10/21/2025 7:00:00 PM - 8:00:00 PM","45951.5416666667","6,555 MByte","6873666652.8826","15 Mbit/s","1909521.5833","1,830 MByte","1918842858.1034","4.26 Mbit/s","533059.2881","4,725 MByte","4954823794.7793","11 Mbit/s","1376462.2952","0 %","0.0000","100 %","0000009999"
"10/21/2025 8:00:00 PM - 9:00:00 PM","45951.5833333333","1,899 MByte","1991016699.6492","4.42 Mbit/s","553104.7500","606 MByte","635633230.8926","1.41 Mbit/s","176579.0108","1,293 MByte","1355383468.7566","3.01 Mbit/s","376525.7392","0 %","0.0000","100 %","0000009999"
"10/21/2025 9:00:00 PM - 10:00:00 PM","45951.6250000000","1,504 MByte","1577106113.3029","3.50 Mbit/s","438119.1074","518 MByte","543156148.3144","1.21 Mbit/s","150888.4436","986 MByte","1033949964.9884","2.30 Mbit/s","287230.6638","0 %","0.0000","100 %","0000009999"
"10/21/2025 10:00:00 PM - 11:00:00 PM","45951.6666666667","1,747 MByte","1831897915.4642","4.07 Mbit/s","508901.5269","562 MByte","588898308.9653","1.31 Mbit/s","163596.0422","1,185 MByte","1242999606.4988","2.76 Mbit/s","345305.4847","0 %","0.0000","100 %","0000009999"
"10/21/2025 11:00:00 PM - 12:00:00 AM","45951.7083333333","1,322 MByte","1386568997.3500","3.08 Mbit/s","385188.0139","554 MByte","581250838.7124","1.29 Mbit/s","161471.1252","768 MByte","805318158.6376","1.79 Mbit/s","223716.8887","0 %","0.0000","100 %","0000009999"
"10/22/2025 12:00:00 AM - 1:00:00 AM","45951.7500000000","1,967 MByte","2062864850.4525","4.58 Mbit/s","573068.9535","585 MByte","612994001.9195","1.36 Mbit/s","170291.2486","1,383 MByte","1449870848.5330","3.22 Mbit/s","402777.7048","0 %","0.0000","100 %","0000009999"
"10/22/2025 1:00:00 AM - 2:00:00 AM","45951.7916666667","1,406 MByte","1474155693.2501","3.28 Mbit/s","409519.5441","525 MByte","550398964.9778","1.22 Mbit/s","152900.4936","881 MByte","923756728.2723","2.05 Mbit/s","256619.0504","0 %","0.0000","100 %","0000009999"
"10/22/2025 2:00:00 AM - 3:00:00 AM","45951.8333333333","10,472 MByte","10980495284.4901","24 Mbit/s","3050417.2006","624 MByte","653845462.1659","1.45 Mbit/s","181640.3899","9,848 MByte","10326649822.3242","23 Mbit/s","2868776.8107","0 %","0.0000","100 %","0000009999"
"10/22/2025 3:00:00 AM - 4:00:00 AM","45951.8750000000","1,383 MByte","1449976703.9250","3.22 Mbit/s","402805.9927","560 MByte","586992646.2387","1.30 Mbit/s","163067.5548","823 MByte","862984057.6863","1.92 Mbit/s","239738.4379","0 %","0.0000","100 %","0000009999"
"10/22/2025 4:00:00 AM - 5:00:00 AM","45951.9166666667","1,563 MByte","1638467850.5754","3.64 Mbit/s","455164.0958","531 MByte","556935287.3869","1.24 Mbit/s","154715.8502","1,031 MByte","1081532563.1885","2.40 Mbit/s","300448.2456","0 %","0.0000","100 %","0000009999"
"10/22/2025 5:00:00 AM - 6:00:00 AM","45951.9583333333","1,198 MByte","1256716980.5263","2.79 Mbit/s","349117.1432","526 MByte","551773529.3262","1.23 Mbit/s","153283.1984","672 MByte","704943451.2001","1.57 Mbit/s","195833.9448","0 %","0.0000","100 %","0000009999"
"10/22/2025 6:00:00 AM - 7:00:00 AM","45952.0000000000","2,938 MByte","3081016417.7268","6.85 Mbit/s","855904.4642","875 MByte","917862572.1755","2.04 Mbit/s","254981.6575","2,063 MByte","2163153845.5513","4.81 Mbit/s","600922.8066","0 %","0.0000","100 %","0000009999"
"10/22/2025 7:00:00 AM - 8:00:00 AM","45952.0416666667","22,514 MByte","23607529784.4333","52 Mbit/s","6558139.0228","4,367 MByte","4579531216.4998","10 Mbit/s","1272187.4186","18,147 MByte","19027998567.9335","42 Mbit/s","5285951.6041","0 %","0.0000","100 %","0000009999"
"10/22/2025 8:00:00 AM - 9:00:00 AM","45952.0833333333","169,722 MByte","177966398560.4846","396 Mbit/s","49439093.3049","27,243 MByte","28565924495.2689","63 Mbit/s","7935618.2846","142,479 MByte","149400474065.2157","332 Mbit/s","41503475.0203","0 %","0.0000","100 %","0000009999"
"10/22/2025 9:00:00 AM - 10:00:00 AM","45952.1250000000","484,975 MByte","508533424102.5997","1,130 Mbit/s","141271841.9700","91,743 MByte","96199639674.2031","214 Mbit/s","26724497.6426","393,232 MByte","412333784428.3965","916 Mbit/s","114547344.3274","0 %","0.0000","100 %","0000009999"
"10/22/2025 10:00:00 AM - 11:00:00 AM","45952.1666666667","609,955 MByte","639584235337.9494","1,421 Mbit/s","177675613.2649","116,770 MByte","122442271760.8984","272 Mbit/s","34014293.2278","493,185 MByte","517141963577.0511","1,149 Mbit/s","143661320.0371","0 %","0.0000","100 %","0000009999"
"10/22/2025 11:00:00 AM - 12:00:00 PM","45952.2083333333","550,645 MByte","577393178297.2100","1,283 Mbit/s","160400806.2631","92,976 MByte","97492852285.4312","217 Mbit/s","27083680.0628","457,669 MByte","479900326011.7789","1,067 Mbit/s","133317126.2003","0 %","0.0000","100 %","0000009999"
"10/22/2025 12:00:00 PM - 1:00:00 PM","45952.2500000000","400,542 MByte","419998438189.4135","933 Mbit/s","116675631.7007","59,935 MByte","62846247568.7756","140 Mbit/s","17458697.3864","340,607 MByte","357152190620.6379","794 Mbit/s","99216934.3143","0 %","0.0000","100 %","0000009999"
"10/22/2025 1:00:00 PM - 2:00:00 PM","45952.2916666667","468,697 MByte","491464213085.3625","1,092 Mbit/s","136530352.2504","87,239 MByte","91476210936.3365","203 Mbit/s","25412388.0623","381,458 MByte","399988002149.0260","889 Mbit/s","111117964.1881","0 %","0.0000","100 %","0000009999"
"10/22/2025 2:00:00 PM - 3:00:00 PM","45952.3333333333","539,285 MByte","565481643892.5974","1,257 Mbit/s","157089579.7731","102,211 MByte","107176403228.9091","238 Mbit/s","29773373.4183","437,074 MByte","458305240663.6884","1,019 Mbit/s","127316206.3548","0 %","0.0000","100 %","0000009999"
"10/22/2025 3:00:00 PM - 4:00:00 PM","45952.3750000000","632,394 MByte","663112656430.0960","1,474 Mbit/s","184213822.9764","96,989 MByte","101700485108.1915","226 Mbit/s","28252567.6123","535,404 MByte","561412171321.9044","1,248 Mbit/s","155961255.3642","0 %","0.0000","100 %","0000009999"
"10/22/2025 4:00:00 PM - 5:00:00 PM","45952.4166666667","505,739 MByte","530305304714.6189","1,179 Mbit/s","147318077.9432","62,294 MByte","65320358960.4643","145 Mbit/s","18145905.0986","443,444 MByte","464984945754.1547","1,033 Mbit/s","129172172.8447","0 %","0.0000","100 %","0000009999"
"10/22/2025 5:00:00 PM - 6:00:00 PM","45952.4583333333","228,944 MByte","240065428089.7455","534 Mbit/s","66690213.4032","29,353 MByte","30778394923.8838","68 Mbit/s","8550242.9151","199,592 MByte","209287033165.8617","465 Mbit/s","58139970.4881","0 %","0.0000","100 %","0000009999"
"10/22/2025 6:00:00 PM - 7:00:00 PM","45952.5000000000","57,128 MByte","59902852151.4350","133 Mbit/s","16641067.9088","8,373 MByte","8779577434.1412","20 Mbit/s","2438974.7574","48,755 MByte","51123274717.2938","114 Mbit/s","14202093.1515","0 %","0.0000","100 %","0000009999"
"10/22/2025 7:00:00 PM - 8:00:00 PM","45952.5416666667","16,725 MByte","17537865293.0995","39 Mbit/s","4872062.3203","2,208 MByte","2315532029.9349","5.15 Mbit/s","643260.5204","14,517 MByte","15222333263.1646","34 Mbit/s","4228801.7999","0 %","0.0000","100 %","0000009999"
"10/22/2025 8:00:00 PM - 9:00:00 PM","45952.5833333333","1,145 MByte","1200862247.9502","2.67 Mbit/s","333601.5735","564 MByte","591313368.7730","1.31 Mbit/s","164267.8588","581 MByte","609548879.1772","1.35 Mbit/s","169333.7146","0 %","0.0000","100 %","0000009999"
"10/22/2025 9:00:00 PM - 10:00:00 PM","45952.6250000000","1,773 MByte","1859249524.5617","4.13 Mbit/s","516498.3734","551 MByte","578021589.2597","1.28 Mbit/s","160574.0417","1,222 MByte","1281227935.3021","2.85 Mbit/s","355924.3317","0 %","0.0000","100 %","0000009999"
"10/22/2025 10:00:00 PM - 11:00:00 PM","45952.6666666667","1,317 MByte","1380908139.4308","3.07 Mbit/s","383618.6281","515 MByte","540505994.2457","1.20 Mbit/s","150153.4838","801 MByte","840402145.1851","1.87 Mbit/s","233465.1443","0 %","0.0000","100 %","0000009999"
"10/22/2025 11:00:00 PM - 12:00:00 AM","45952.7083333333","861 MByte","902615688.0483","2 Mbit/s","250746.7791","524 MByte","549133862.0220","1.22 Mbit/s","152549.4726","337 MByte","353481826.0263","0.79 Mbit/s","98197.3065","0 %","0.0000","100 %","0000009999"
"10/23/2025 12:00:00 AM - 1:00:00 AM","45952.7500000000","918 MByte","962802355.9307","2.14 Mbit/s","267465.1588","521 MByte","545921352.4126","1.21 Mbit/s","151656.1943","398 MByte","416881003.5181","0.93 Mbit/s","115808.9644","0 %","0.0000","100 %","0000009999"
"10/23/2025 1:00:00 AM - 2:00:00 AM","45952.7916666667","1,134 MByte","1188796033.4528","2.64 Mbit/s","330248.6411","530 MByte","556267814.4030","1.24 Mbit/s","154531.7150","603 MByte","632528219.0498","1.41 Mbit/s","175716.9261","0 %","0.0000","100 %","0000009999"
"10/23/2025 2:00:00 AM - 3:00:00 AM","45952.8333333333","1,361 MByte","1427392974.0581","3.17 Mbit/s","396526.6864","529 MByte","554910074.3999","1.23 Mbit/s","154152.8206","832 MByte","872482899.6582","1.94 Mbit/s","242373.8658","0 %","0.0000","100 %","0000009999"
"10/23/2025 3:00:00 AM - 4:00:00 AM","45952.8750000000","909 MByte","953280217.6502","2.12 Mbit/s","264822.1290","512 MByte","536957107.8060","1.19 Mbit/s","149167.1828","397 MByte","416323109.8441","0.93 Mbit/s","115654.9462","0 %","0.0000","100 %","0000009999"
"10/23/2025 4:00:00 AM - 5:00:00 AM","45952.9166666667","978 MByte","1025591401.8125","2.28 Mbit/s","284909.4515","512 MByte","536690553.2376","1.19 Mbit/s","149092.7195","466 MByte","488900848.5749","1.09 Mbit/s","135816.7321","0 %","0.0000","100 %","0000009999"
"10/23/2025 5:00:00 AM - 6:00:00 AM","45952.9583333333","1,513 MByte","1586059399.5090","3.52 Mbit/s","440605.1008","543 MByte","568946157.8135","1.26 Mbit/s","158052.4533","970 MByte","1017113241.6955","2.26 Mbit/s","282552.6475","0 %","0.0000","100 %","0000009999"
"10/23/2025 6:00:00 AM - 7:00:00 AM","45953.0000000000","2,836 MByte","2973590506.5475","6.61 Mbit/s","826061.6122","830 MByte","870594101.5618","1.93 Mbit/s","241850.5055","2,006 MByte","2102996404.9857","4.67 Mbit/s","584211.1067","0 %","0.0000","100 %","0000009999"
