"Date Time","Date Time(RAW)","Traffic Total (volume)","Traffic Total (volume)(RAW)","Traffic Total (speed)","Traffic Total (speed)(RAW)","Traffic In (volume)","Traffic In (volume)(RAW)","Traffic In (speed)","Traffic In (speed)(RAW)","Traffic Out (volume)","Traffic Out (volume)(RAW)","Traffic Out (speed)","Traffic Out (speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"10/14/2025 4:00:00 PM - 5:00:00 PM","45944.4166666667","363,178 MByte","380819627740.4522","846 Mbit/s","105792339.8238","60,084 MByte","63002858526.1335","140 Mbit/s","17502301.1776","303,094 MByte","317816769214.3187","706 Mbit/s","88290038.6462","0 %","0.0000","100 %","0000009999"
"10/14/2025 5:00:00 PM - 6:00:00 PM","45944.4583333333","248,147 MByte","260200879076.2321","578 Mbit/s","72283443.2239","38,947 MByte","40839126273.5755","91 Mbit/s","11345052.6216","209,200 MByte","219361752802.6566","488 Mbit/s","60938390.6023","0 %","0.0000","100 %","0000009999"
"10/14/2025 6:00:00 PM - 7:00:00 PM","45944.5000000000","94,203 MByte","98779020932.9612","220 Mbit/s","27440903.6678","10,304 MByte","10804488902.5755","24 Mbit/s","3001497.0421","83,899 MByte","87974532030.3857","196 Mbit/s","24439406.6257","0 %","0.0000","100 %","0000009999"
"10/14/2025 7:00:00 PM - 8:00:00 PM","45944.5416666667","9,005 MByte","9442178776.2961","21 Mbit/s","2623053.3119","2,983 MByte","3127753336.6524","6.95 Mbit/s","868895.1928","6,022 MByte","6314425439.6437","14 Mbit/s","1754158.1191","0 %","0.0000","100 %","0000009999"
"10/14/2025 8:00:00 PM - 9:00:00 PM","45944.5833333333","950 MByte","996626854.8008","2.21 Mbit/s","276864.6341","559 MByte","585871007.1237","1.30 Mbit/s","162755.9615","392 MByte","410755847.6771","0.91 Mbit/s","114108.6726","0 %","0.0000","100 %","0000009999"
"10/14/2025 9:00:00 PM - 10:00:00 PM","45944.6250000000","790 MByte","827945708.4058","1.84 Mbit/s","230002.8081","457 MByte","479004997.1795","1.06 Mbit/s","133067.2933","333 MByte","348940711.2264","0.78 Mbit/s","96935.5148","0 %","0.0000","100 %","0000009999"
"10/14/2025 10:00:00 PM - 11:00:00 PM","45944.6666666667","977 MByte","1024748639.5370","2.28 Mbit/s","284675.3321","448 MByte","469850764.9285","1.04 Mbit/s","130524.6159","529 MByte","554897874.6084","1.23 Mbit/s","154150.7162","0 %","0.0000","100 %","0000009999"
"10/14/2025 11:00:00 PM - 12:00:00 AM","45944.7083333333","886 MByte","928907714.3869","2.06 Mbit/s","258047.8407","481 MByte","504167534.8111","1.12 Mbit/s","140056.2636","405 MByte","424740179.5757","0.94 Mbit/s","117991.5771","0 %","0.0000","100 %","0000009999"
"10/15/2025 12:00:00 AM - 1:00:00 AM","45944.7500000000","1,222 MByte","1281069355.7345","2.85 Mbit/s","355881.2670","474 MByte","497082901.0857","1.10 Mbit/s","138089.7075","748 MByte","783986454.6488","1.74 Mbit/s","217791.5595","0 %","0.0000","100 %","0000009999"
"10/15/2025 1:00:00 AM - 2:00:00 AM","45944.7916666667","2,067 MByte","2167337722.1477","4.82 Mbit/s","602080.0673","456 MByte","478186301.8017","1.06 Mbit/s","132838.7532","1,611 MByte","1689151420.3460","3.75 Mbit/s","469241.3141","0 %","0.0000","100 %","0000009999"
"10/15/2025 2:00:00 AM - 3:00:00 AM","45944.8333333333","753 MByte","789199007.8290","1.75 Mbit/s","219237.7805","456 MByte","477719769.2137","1.06 Mbit/s","132709.5205","297 MByte","311479238.6153","0.69 Mbit/s","86528.2600","0 %","0.0000","100 %","0000009999"
"10/15/2025 3:00:00 AM - 4:00:00 AM","45944.8750000000","766 MByte","803391315.4207","1.79 Mbit/s","223181.6129","462 MByte","484283454.0136","1.08 Mbit/s","134533.6454","304 MByte","319107861.4070","0.71 Mbit/s","88647.9675","0 %","0.0000","100 %","0000009999"
"10/15/2025 4:00:00 AM - 5:00:00 AM","45944.9166666667","840 MByte","880792016.0253","1.96 Mbit/s","244681.4407","443 MByte","464362033.4797","1.03 Mbit/s","128998.4120","397 MByte","416429982.5457","0.93 Mbit/s","115683.0287","0 %","0.0000","100 %","0000009999"
"10/15/2025 5:00:00 AM - 6:00:00 AM","45944.9583333333","4,987 MByte","5229763590.0857","12 Mbit/s","1452833.1778","488 MByte","511230454.4539","1.14 Mbit/s","142020.2946","4,500 MByte","4718533135.6318","10 Mbit/s","1310812.8832","0 %","0.0000","100 %","0000009999"
"10/15/2025 6:00:00 AM - 7:00:00 AM","45945.0000000000","4,183 MByte","4385755674.5456","9.75 Mbit/s","1218353.4573","1,185 MByte","1242899545.2493","2.76 Mbit/s","345274.8102","2,997 MByte","3142856129.2963","6.98 Mbit/s","873078.6472","0 %","0.0000","100 %","0000009999"
"10/15/2025 7:00:00 AM - 8:00:00 AM","45945.0416666667","38,641 MByte","40517807586.7298","90 Mbit/s","11255853.2734","5,469 MByte","5734837650.2026","13 Mbit/s","1593138.7946","33,172 MByte","34782969936.5272","77 Mbit/s","9662714.4788","0 %","0.0000","100 %","0000009999"
"10/15/2025 8:00:00 AM - 9:00:00 AM","45945.0833333333","296,438 MByte","310837486754.2578","691 Mbit/s","86351422.0026","47,483 MByte","49789663362.1890","111 Mbit/s","13831691.5287","248,955 MByte","261047823392.0688","580 Mbit/s","72519730.4738","0 %","0.0000","100 %","0000009999"
"10/15/2025 9:00:00 AM - 10:00:00 AM","45945.1250000000","681,669 MByte","714781764737.7284","1,589 Mbit/s","198564279.3910","139,783 MByte","146572956730.5432","326 Mbit/s","40717537.8097","541,886 MByte","568208808007.1852","1,263 Mbit/s","157846741.5813","0 %","0.0000","100 %","0000009999"
"10/15/2025 10:00:00 AM - 11:00:00 AM","45945.1666666667","594,682 MByte","623569210626.0780","1,386 Mbit/s","173227624.0658","142,640 MByte","149568454007.9962","332 Mbit/s","41550139.8746","452,042 MByte","474000756618.0819","1,053 Mbit/s","131677484.1912","0 %","0.0000","100 %","0000009999"
"10/15/2025 11:00:00 AM - 12:00:00 PM","45945.2083333333","551,211 MByte","577986302876.1409","1,285 Mbit/s","160563347.0407","122,878 MByte","128846411591.7818","286 Mbit/s","35793254.9550","428,333 MByte","449139891284.3590","998 Mbit/s","124770092.0856","0 %","0.0000","100 %","0000009999"
"10/15/2025 12:00:00 PM - 1:00:00 PM","45945.2500000000","437,652 MByte","458911559404.4924","1,020 Mbit/s","127485702.8495","81,934 MByte","85913950877.8857","191 Mbit/s","23866908.9671","355,718 MByte","372997608526.6067","829 Mbit/s","103618793.8825","0 %","0.0000","100 %","0000009999"
"10/15/2025 1:00:00 PM - 2:00:00 PM","45945.2916666667","552,030 MByte","578845918918.2066","1,286 Mbit/s","160802146.5212","93,604 MByte","98150784999.2505","218 Mbit/s","27266076.1608","458,427 MByte","480695133918.9561","1,068 Mbit/s","133536070.3603","0 %","0.0000","100 %","0000009999"
"10/15/2025 2:00:00 PM - 3:00:00 PM","45945.3333333333","620,452 MByte","650591223175.8363","1,446 Mbit/s","180734343.3709","113,245 MByte","118745919026.5114","264 Mbit/s","32987634.8446","507,207 MByte","531845304149.3249","1,182 Mbit/s","147746708.5263","0 %","0.0000","100 %","0000009999"
"10/15/2025 3:00:00 PM - 4:00:00 PM","45945.3750000000","548,850 MByte","575511125117.2484","1,279 Mbit/s","159876636.2709","116,904 MByte","122582583320.6351","272 Mbit/s","34053366.1842","431,946 MByte","452928541796.6133","1,007 Mbit/s","125823270.0867","0 %","0.0000","100 %","0000009999"
"10/15/2025 4:00:00 PM - 5:00:00 PM","45945.4166666667","392,372 MByte","411432079830.5996","914 Mbit/s","114295896.0112","65,243 MByte","68412399733.9837","152 Mbit/s","19004975.3269","327,129 MByte","343019680096.6159","762 Mbit/s","95290920.6843","0 %","0.0000","100 %","0000009999"
"10/15/2025 5:00:00 PM - 6:00:00 PM","45945.4583333333","216,965 MByte","227504752487.7415","506 Mbit/s","63200504.6178","30,281 MByte","31752343336.1384","71 Mbit/s","8820756.9279","186,684 MByte","195752409151.6031","435 Mbit/s","54379747.6899","0 %","0.0000","100 %","0000009999"
"10/15/2025 6:00:00 PM - 7:00:00 PM","45945.5000000000","68,475 MByte","71800892689.2610","160 Mbit/s","19946410.0212","9,334 MByte","9787834146.3641","22 Mbit/s","2719076.9612","59,140 MByte","62013058542.8969","138 Mbit/s","17227333.0600","0 %","0.0000","100 %","0000009999"
"10/15/2025 7:00:00 PM - 8:00:00 PM","45945.5416666667","21,744 MByte","22799946587.4943","51 Mbit/s","6333811.1263","2,792 MByte","2927491468.4577","6.51 Mbit/s","813255.3278","18,952 MByte","19872455119.0367","44 Mbit/s","5520555.7985","0 %","0.0000","100 %","0000009999"
"10/15/2025 8:00:00 PM - 9:00:00 PM","45945.5833333333","3,317 MByte","3477804041.1292","7.73 Mbit/s","966134.5056","541 MByte","567405316.3855","1.26 Mbit/s","157625.2855","2,776 MByte","2910398724.7437","6.47 Mbit/s","808509.2201","0 %","0.0000","100 %","0000009999"
"10/15/2025 9:00:00 PM - 10:00:00 PM","45945.6250000000","1,869 MByte","1959710985.1614","4.36 Mbit/s","544404.9929","550 MByte","577076086.9216","1.28 Mbit/s","160310.9364","1,319 MByte","1382634898.2397","3.07 Mbit/s","384094.0566","0 %","0.0000","100 %","0000009999"
"10/15/2025 10:00:00 PM - 11:00:00 PM","45945.6666666667","1,880 MByte","1971421936.9013","4.38 Mbit/s","547658.2791","524 MByte","549141412.0372","1.22 Mbit/s","152550.7224","1,356 MByte","1422280524.8641","3.16 Mbit/s","395107.5566","0 %","0.0000","100 %","0000009999"
"10/15/2025 11:00:00 PM - 12:00:00 AM","45945.7083333333","1,143 MByte","1198449538.4007","2.66 Mbit/s","332927.6191","503 MByte","527366867.1332","1.17 Mbit/s","146501.7841","640 MByte","671082671.2675","1.49 Mbit/s","186425.8351","0 %","0.0000","100 %","0000009999"
"10/16/2025 12:00:00 AM - 1:00:00 AM","45945.7500000000","1,220 MByte","1279238442.4544","2.84 Mbit/s","355372.6390","534 MByte","559579551.9616","1.24 Mbit/s","155451.2869","686 MByte","719658890.4929","1.60 Mbit/s","199921.3521","0 %","0.0000","100 %","0000009999"
"10/16/2025 1:00:00 AM - 2:00:00 AM","45945.7916666667","1,603 MByte","1681065138.2075","3.74 Mbit/s","467000.1578","546 MByte","572331710.0405","1.27 Mbit/s","158993.8384","1,057 MByte","1108733428.1670","2.46 Mbit/s","308006.3194","0 %","0.0000","100 %","0000009999"
"10/16/2025 2:00:00 AM - 3:00:00 AM","45945.8333333333","856 MByte","897961176.8380","2 Mbit/s","249455.1411","501 MByte","524829712.3123","1.17 Mbit/s","145798.5861","356 MByte","373131464.5257","0.83 Mbit/s","103656.5550","0 %","0.0000","100 %","0000009999"
"10/16/2025 3:00:00 AM - 4:00:00 AM","45945.8750000000","840 MByte","881142758.3703","1.96 Mbit/s","244780.2358","492 MByte","516113694.8835","1.15 Mbit/s","143375.6684","348 MByte","365029063.4868","0.81 Mbit/s","101404.5674","0 %","0.0000","100 %","0000009999"
"10/16/2025 4:00:00 AM - 5:00:00 AM","45945.9166666667","910 MByte","953958765.7767","2.12 Mbit/s","265007.6855","505 MByte","529364918.6095","1.18 Mbit/s","147056.4315","405 MByte","424593847.1672","0.94 Mbit/s","117951.2540","0 %","0.0000","100 %","0000009999"
"10/16/2025 5:00:00 AM - 6:00:00 AM","45945.9583333333","1,212 MByte","1270378978.3136","2.82 Mbit/s","352912.4589","536 MByte","562001955.3208","1.25 Mbit/s","156124.6646","676 MByte","708377022.9927","1.57 Mbit/s","196787.7943","0 %","0.0000","100 %","0000009999"
"10/16/2025 6:00:00 AM - 7:00:00 AM","45946.0000000000","4,935 MByte","5174762898.5829","12 Mbit/s","1437549.9411","1,025 MByte","1074664306.5464","2.39 Mbit/s","298541.9121","3,910 MByte","4100098592.0365","9.11 Mbit/s","1139008.0290","0 %","0.0000","100 %","0000009999"
"10/16/2025 7:00:00 AM - 8:00:00 AM","45946.0416666667","18,719 MByte","19628355510.4690","44 Mbit/s","5452745.0775","4,180 MByte","4383278378.0061","9.74 Mbit/s","1217672.0350","14,539 MByte","15245077132.4629","34 Mbit/s","4235073.0425","0 %","0.0000","100 %","0000009999"
"10/16/2025 8:00:00 AM - 9:00:00 AM","45946.0833333333","178,906 MByte","187596135836.3207","417 Mbit/s","52113801.5069","32,847 MByte","34442137861.6570","77 Mbit/s","9567951.5358","146,059 MByte","153153997974.6636","340 Mbit/s","42545849.9710","0 %","0.0000","100 %","0000009999"
"10/16/2025 9:00:00 AM - 10:00:00 AM","45946.1250000000","608,888 MByte","638465319236.8799","1,419 Mbit/s","177366750.8138","111,406 MByte","116817878327.1066","260 Mbit/s","32452205.1419","497,482 MByte","521647440909.7732","1,159 Mbit/s","144914545.6719","0 %","0.0000","100 %","0000009999"
"10/16/2025 10:00:00 AM - 11:00:00 AM","45946.1666666667","742,253 MByte","778308516478.7703","1,730 Mbit/s","216213626.7484","118,442 MByte","124195321510.3542","276 Mbit/s","34501383.8605","623,811 MByte","654113194968.4160","1,454 Mbit/s","181712242.8879","0 %","0.0000","100 %","0000009999"
"10/16/2025 11:00:00 AM - 12:00:00 PM","45946.2083333333","483,241 MByte","506715413630.7395","1,126 Mbit/s","140766012.0651","98,127 MByte","102893143073.0599","229 Mbit/s","28583810.6156","385,115 MByte","403822270557.6795","897 Mbit/s","112182201.4495","0 %","0.0000","100 %","0000009999"
"10/16/2025 12:00:00 PM - 1:00:00 PM","45946.2500000000","431,514 MByte","452475365386.1735","1,006 Mbit/s","125697028.7733","77,621 MByte","81391048901.5903","181 Mbit/s","22610320.4689","353,894 MByte","371084316484.5832","825 Mbit/s","103086708.3044","0 %","0.0000","100 %","0000009999"
"10/16/2025 1:00:00 PM - 2:00:00 PM","45946.2916666667","493,869 MByte","517859049237.1912","1,151 Mbit/s","143861324.7282","88,786 MByte","93098471140.7992","207 Mbit/s","25862769.8178","405,083 MByte","424760578096.3920","944 Mbit/s","117998554.9104","0 %","0.0000","100 %","0000009999"
"10/16/2025 2:00:00 PM - 3:00:00 PM","45946.3333333333","537,288 MByte","563387099817.4812","1,252 Mbit/s","156508589.5063","94,599 MByte","99193956687.5576","220 Mbit/s","27556020.1037","442,689 MByte","464193143129.9236","1,032 Mbit/s","128952569.4026","0 %","0.0000","100 %","0000009999"
"10/16/2025 3:00:00 PM - 4:00:00 PM","45946.3750000000","562,656 MByte","589987517750.6212","1,311 Mbit/s","163899079.8540","88,815 MByte","93128763828.9087","207 Mbit/s","25871257.0017","473,841 MByte","496858753921.7126","1,104 Mbit/s","138027822.8524","0 %","0.0000","100 %","0000009999"
"10/16/2025 4:00:00 PM - 5:00:00 PM","45946.4166666667","424,766 MByte","445399387190.9978","990 Mbit/s","123732019.2991","61,285 MByte","64261933654.5543","143 Mbit/s","17851975.2020","363,481 MByte","381137453536.4435","847 Mbit/s","105880044.0970","0 %","0.0000","100 %","0000009999"
"10/16/2025 5:00:00 PM - 6:00:00 PM","45946.4583333333","229,446 MByte","240591480483.6987","535 Mbit/s","66836350.8404","25,922 MByte","27181120662.3001","60 Mbit/s","7550919.5636","203,524 MByte","213410359821.3987","474 Mbit/s","59285431.2768","0 %","0.0000","100 %","0000009999"
"10/16/2025 6:00:00 PM - 7:00:00 PM","45946.5000000000","43,108 MByte","45202482531.5056","100 Mbit/s","12557326.4730","6,688 MByte","7013337688.6134","16 Mbit/s","1948317.1297","36,420 MByte","38189144842.8922","85 Mbit/s","10609009.3433","0 %","0.0000","100 %","0000009999"
"10/16/2025 7:00:00 PM - 8:00:00 PM","45946.5416666667","9,360 MByte","9815128067.1787","22 Mbit/s","2726651.6841","1,765 MByte","1850307340.2877","4.11 Mbit/s","514017.0959","7,596 MByte","7964820726.8910","18 Mbit/s","2212634.5881","0 %","0.0000","100 %","0000009999"
"10/16/2025 8:00:00 PM - 9:00:00 PM","45946.5833333333","1,222 MByte","1280895714.1350","2.85 Mbit/s","355831.0524","603 MByte","632255911.5470","1.41 Mbit/s","175639.8151","619 MByte","648639802.5880","1.44 Mbit/s","180191.2373","0 %","0.0000","100 %","0000009999"
"10/16/2025 9:00:00 PM - 10:00:00 PM","45946.6250000000","924 MByte","969301535.2984","2.15 Mbit/s","269272.1178","510 MByte","535121584.2484","1.19 Mbit/s","148656.8596","414 MByte","434179951.0500","0.96 Mbit/s","120615.2582","0 %","0.0000","100 %","0000009999"
"10/16/2025 10:00:00 PM - 11:00:00 PM","45946.6666666667","794 MByte","832899514.0844","1.85 Mbit/s","231380.9006","506 MByte","530896565.2964","1.18 Mbit/s","147483.9681","288 MByte","302002948.7880","0.67 Mbit/s","83896.9325","0 %","0.0000","100 %","0000009999"
"10/16/2025 11:00:00 PM - 12:00:00 AM","45946.7083333333","1,132 MByte","1187136020.8100","2.64 Mbit/s","329789.3204","530 MByte","555639932.1677","1.23 Mbit/s","154358.1463","602 MByte","631496088.6423","1.40 Mbit/s","175431.1741","0 %","0.0000","100 %","0000009999"
"10/17/2025 12:00:00 AM - 1:00:00 AM","45946.7500000000","1,022 MByte","1071172397.3116","2.38 Mbit/s","297571.8592","537 MByte","563145156.9098","1.25 Mbit/s","156441.8125","484 MByte","508027240.4017","1.13 Mbit/s","141130.0467","0 %","0.0000","100 %","0000009999"
"10/17/2025 1:00:00 AM - 2:00:00 AM","45946.7916666667","1,040 MByte","1090868267.2240","2.42 Mbit/s","303043.3749","509 MByte","534061762.8577","1.19 Mbit/s","148362.4411","531 MByte","556806504.3663","1.24 Mbit/s","154680.9338","0 %","0.0000","100 %","0000009999"
"10/17/2025 2:00:00 AM - 3:00:00 AM","45946.8333333333","1,012 MByte","1061423121.2110","2.36 Mbit/s","294862.6897","505 MByte","529455254.7525","1.18 Mbit/s","147082.3438","507 MByte","531967866.4585","1.18 Mbit/s","147780.3458","0 %","0.0000","100 %","0000009999"
"10/17/2025 3:00:00 AM - 4:00:00 AM","45946.8750000000","912 MByte","956778244.9323","2.13 Mbit/s","265792.4074","513 MByte","537896579.0012","1.20 Mbit/s","149427.3385","399 MByte","418881665.9312","0.93 Mbit/s","116365.0689","0 %","0.0000","100 %","0000009999"
"10/17/2025 4:00:00 AM - 5:00:00 AM","45946.9166666667","1,191 MByte","1248941319.4748","2.78 Mbit/s","346958.9851","506 MByte","530188707.1377","1.18 Mbit/s","147287.7331","685 MByte","718752612.3371","1.60 Mbit/s","199671.2520","0 %","0.0000","100 %","0000009999"
"10/17/2025 5:00:00 AM - 6:00:00 AM","45946.9583333333","1,082 MByte","1134743994.8724","2.52 Mbit/s","315233.8104","498 MByte","521766145.3370","1.16 Mbit/s","144947.5220","585 MByte","612977849.5354","1.36 Mbit/s","170286.2884","0 %","0.0000","100 %","0000009999"
"10/17/2025 6:00:00 AM - 7:00:00 AM","45947.0000000000","1,894 MByte","1986239057.1892","4.41 Mbit/s","551777.5202","610 MByte","640100570.0323","1.42 Mbit/s","177820.0383","1,284 MByte","1346138487.1569","3 Mbit/s","373957.4819","0 %","0.0000","100 %","0000009999"
"10/17/2025 7:00:00 AM - 8:00:00 AM","45947.0416666667","13,001 MByte","13632492002.5722","30 Mbit/s","3787161.0104","2,895 MByte","3035974217.2136","6.75 Mbit/s","843405.8264","10,106 MByte","10596517785.3587","24 Mbit/s","2943755.1839","0 %","0.0000","100 %","0000009999"
"10/17/2025 8:00:00 AM - 9:00:00 AM","45947.0833333333","76,569 MByte","80288929861.9998","178 Mbit/s","22304277.2507","16,879 MByte","17699179028.1843","39 Mbit/s","4916834.6973","59,690 MByte","62589750833.8155","139 Mbit/s","17387442.5534","0 %","0.0000","100 %","0000009999"
"10/17/2025 9:00:00 AM - 10:00:00 AM","45947.1250000000","266,817 MByte","279778390038.9020","622 Mbit/s","77722048.6089","58,176 MByte","61001523844.3320","136 Mbit/s","16946138.6949","208,642 MByte","218776866194.5700","486 Mbit/s","60775909.9140","0 %","0.0000","100 %","0000009999"
"10/17/2025 10:00:00 AM - 11:00:00 AM","45947.1666666667","278,882 MByte","292429016776.3568","650 Mbit/s","81236375.1660","60,927 MByte","63887045064.6900","142 Mbit/s","17747732.4868","217,955 MByte","228541971711.6668","508 Mbit/s","63488642.6792","0 %","0.0000","100 %","0000009999"
"10/17/2025 11:00:00 AM - 12:00:00 PM","45947.2083333333","267,635 MByte","280635555565.1081","624 Mbit/s","77960601.1498","57,831 MByte","60639708621.6812","135 Mbit/s","16845720.5224","209,804 MByte","219995846943.4269","489 Mbit/s","61114880.6274","0 %","0.0000","100 %","0000009999"
"10/17/2025 12:00:00 PM - 1:00:00 PM","45947.2500000000","172,232 MByte","180597818150.0635","401 Mbit/s","50169962.7055","38,308 MByte","40168506049.2767","89 Mbit/s","11158786.2526","133,924 MByte","140429312100.7868","312 Mbit/s","39011176.4528","0 %","0.0000","100 %","0000009999"
"10/17/2025 1:00:00 PM - 2:00:00 PM","45947.2916666667","201,360 MByte","211141309940.0658","469 Mbit/s","58655251.8099","44,734 MByte","46906865641.6473","104 Mbit/s","13030770.7980","156,626 MByte","164234444298.4185","365 Mbit/s","45624481.0119","0 %","0.0000","100 %","0000009999"
"10/17/2025 2:00:00 PM - 3:00:00 PM","45947.3333333333","279,425 MByte","292998233206.6691","651 Mbit/s","81395181.0447","54,154 MByte","56785035162.4157","126 Mbit/s","15774935.4564","225,270 MByte","236213198044.2533","525 Mbit/s","65620245.5883","0 %","0.0000","100 %","0000009999"
"10/17/2025 3:00:00 PM - 4:00:00 PM","45947.3750000000","285,380 MByte","299242411906.9498","665 Mbit/s","83129588.7466","46,812 MByte","49085782066.3723","109 Mbit/s","13636037.9215","238,568 MByte","250156629840.5775","556 Mbit/s","69493550.8251","0 %","0.0000","100 %","0000009999"
"10/17/2025 4:00:00 PM - 5:00:00 PM","45947.4166666667","237,096 MByte","248613134227.0212","553 Mbit/s","69064575.6412","33,689 MByte","35325778823.6265","79 Mbit/s","9813479.6105","203,407 MByte","213287355403.3947","474 Mbit/s","59251096.0306","0 %","0.0000","100 %","0000009999"
"10/17/2025 5:00:00 PM - 6:00:00 PM","45947.4583333333","108,605 MByte","113880845292.1052","253 Mbit/s","31636292.3730","17,164 MByte","17997861086.0732","40 Mbit/s","4999836.3987","91,441 MByte","95882984206.0320","213 Mbit/s","26636455.9743","0 %","0.0000","100 %","0000009999"
"10/17/2025 6:00:00 PM - 7:00:00 PM","45947.5000000000","70,211 MByte","73621986650.8310","164 Mbit/s","20452256.2021","5,730 MByte","6008836318.5194","13 Mbit/s","1669260.3046","64,481 MByte","67613150332.3116","150 Mbit/s","18782995.8975","0 %","0.0000","100 %","0000009999"
"10/17/2025 7:00:00 PM - 8:00:00 PM","45947.5416666667","43,051 MByte","45142672586.0329","100 Mbit/s","12540606.6544","2,604 MByte","2730052079.2740","6.07 Mbit/s","758406.7870","40,448 MByte","42412620506.7588","94 Mbit/s","11782199.8674","0 %","0.0000","100 %","0000009999"
"10/17/2025 8:00:00 PM - 9:00:00 PM","45947.5833333333","806 MByte","844812491.2630","1.88 Mbit/s","234690.3459","500 MByte","524801072.5810","1.17 Mbit/s","145790.6299","305 MByte","320011418.6820","0.71 Mbit/s","88899.7160","0 %","0.0000","100 %","0000009999"
"10/17/2025 9:00:00 PM - 10:00:00 PM","45947.6250000000","926 MByte","970968858.5721","2.16 Mbit/s","269733.8019","488 MByte","511849807.8095","1.14 Mbit/s","142191.1665","438 MByte","459119050.7626","1.02 Mbit/s","127542.6354","0 %","0.0000","100 %","0000009999"
"10/17/2025 10:00:00 PM - 11:00:00 PM","45947.6666666667","762 MByte","799171533.0289","1.78 Mbit/s","222009.9766","489 MByte","513003441.0476","1.14 Mbit/s","142512.4360","273 MByte","286168091.9813","0.64 Mbit/s","79497.5406","0 %","0.0000","100 %","0000009999"
"10/17/2025 11:00:00 PM - 12:00:00 AM","45947.7083333333","1,277 MByte","1339031496.1214","2.98 Mbit/s","371980.0586","489 MByte","512430659.0270","1.14 Mbit/s","142352.1307","788 MByte","826600837.0944","1.84 Mbit/s","229627.9279","0 %","0.0000","100 %","0000009999"
"10/18/2025 12:00:00 AM - 1:00:00 AM","45947.7500000000","1,268 MByte","1329580065.7366","2.95 Mbit/s","369355.4977","525 MByte","551016739.8540","1.22 Mbit/s","153071.6859","742 MByte","778563325.8826","1.73 Mbit/s","216283.8118","0 %","0.0000","100 %","0000009999"
"10/18/2025 1:00:00 AM - 2:00:00 AM","45947.7916666667","920 MByte","964178687.7138","2.14 Mbit/s","267848.2459","482 MByte","505084509.8593","1.12 Mbit/s","140312.1659","438 MByte","459094177.8545","1.02 Mbit/s","127536.0800","0 %","0.0000","100 %","0000009999"
"10/18/2025 2:00:00 AM - 3:00:00 AM","45947.8333333333","868 MByte","910113263.7460","2.02 Mbit/s","252830.3091","482 MByte","505852549.7582","1.12 Mbit/s","140526.3077","386 MByte","404260713.9878","0.90 Mbit/s","112304.0014","0 %","0.0000","100 %","0000009999"
"10/18/2025 3:00:00 AM - 4:00:00 AM","45947.8750000000","862 MByte","903741656.3713","2 Mbit/s","251060.9681","484 MByte","507214540.6987","1.13 Mbit/s","140905.0615","378 MByte","396527115.6727","0.88 Mbit/s","110155.9067","0 %","0.0000","100 %","0000009999"
"10/18/2025 4:00:00 AM - 5:00:00 AM","45947.9166666667","997 MByte","1045366848.7564","2.32 Mbit/s","290402.2671","485 MByte","508480203.0691","1.13 Mbit/s","141255.4874","512 MByte","536886645.6873","1.19 Mbit/s","149146.7797","0 %","0.0000","100 %","0000009999"
"10/18/2025 5:00:00 AM - 6:00:00 AM","45947.9583333333","698 MByte","731417355.2697","1.63 Mbit/s","203186.7266","459 MByte","480906549.8336","1.07 Mbit/s","133595.1724","239 MByte","250510805.4361","0.56 Mbit/s","69591.5542","0 %","0.0000","100 %","0000009999"
"10/18/2025 6:00:00 AM - 7:00:00 AM","45948.0000000000","808 MByte","847121414.3256","1.88 Mbit/s","235333.7299","461 MByte","483430516.6754","1.07 Mbit/s","134298.9384","347 MByte","363690897.6501","0.81 Mbit/s","101034.7915","0 %","0.0000","100 %","0000009999"
"10/18/2025 7:00:00 AM - 8:00:00 AM","45948.0416666667","1,072 MByte","1123801868.5479","2.50 Mbit/s","312190.6000","478 MByte","501624520.2155","1.11 Mbit/s","139350.5958","593 MByte","622177348.3324","1.38 Mbit/s","172840.0042","0 %","0.0000","100 %","0000009999"
"10/18/2025 8:00:00 AM - 9:00:00 AM","45948.0833333333","822 MByte","862152744.4139","1.92 Mbit/s","239504.8363","497 MByte","520799626.0184","1.16 Mbit/s","144677.4136","326 MByte","341353118.3955","0.76 Mbit/s","94827.4227","0 %","0.0000","100 %","0000009999"
"10/18/2025 9:00:00 AM - 10:00:00 AM","45948.1250000000","1,087 MByte","1139547550.4262","2.53 Mbit/s","316564.7286","494 MByte","518374414.1651","1.15 Mbit/s","144003.6931","592 MByte","621173136.2611","1.38 Mbit/s","172561.0355","0 %","0.0000","100 %","0000009999"
"10/18/2025 10:00:00 AM - 11:00:00 AM","45948.1666666667","1,443 MByte","1513474034.9549","3.36 Mbit/s","420446.8272","621 MByte","651237467.2693","1.45 Mbit/s","180915.3778","822 MByte","862236567.6856","1.92 Mbit/s","239531.4494","0 %","0.0000","100 %","0000009999"
"10/18/2025 11:00:00 AM - 12:00:00 PM","45948.2083333333","1,590 MByte","1667279474.1043","3.71 Mbit/s","463173.0716","574 MByte","602285801.3197","1.34 Mbit/s","167316.0192","1,016 MByte","1064993672.7845","2.37 Mbit/s","295857.0524","0 %","0.0000","100 %","0000009999"
